Date,Close,High,Low,Open,Volume,Symbol
2010-06-18,19.85313415527344,19.92071301560745,19.65039757427138,19.80057313772038,52075600,MSFT
2010-06-21,19.48521041870117,20.19103201778462,19.440156879217035,20.108436726425044,54625300,MSFT
2010-06-22,19.350053787231445,19.86064914022924,19.342544863548447,19.64289464996458,55985400,MSFT
2010-06-23,19.004648208618164,19.35756041903142,18.9370693356531,19.35756041903142,61466200,MSFT
2010-06-24,18.771875381469727,19.3125048768711,18.71931435955048,19.11727720104216,85243400,MSFT
2010-06-25,18.418964385986328,18.854471831545943,18.25377096831103,18.809418300081543,156256700,MSFT
2010-06-28,18.25376892089844,18.479032256412783,18.111103717137627,18.403944477908,73784800,MSFT
2010-06-29,17.502897262573242,18.17117704042809,17.352723109752993,18.11861458315146,119882100,MSFT
2010-06-30,17.277637481689453,17.780723892630945,17.232585373417578,17.495390531820767,81050500,MSFT
2010-07-01,17.390260696411133,17.510400552897078,17.067384295037634,17.33769968822104,92239400,MSFT
2010-07-02,17.47286605834961,17.630549161193837,17.3076725995443,17.54044494019164,62485100,MSFT
2010-07-06,17.88584327697754,18.08857988210531,17.705633438701902,17.795739073929965,73592000,MSFT
2010-07-07,18.24626541137696,18.26128325796801,17.728162593611568,17.88584568627564,79965300,MSFT
2010-07-08,18.3288631439209,18.486547677441617,17.998477661642855,18.471529830024263,50758100,MSFT
2010-07-09,18.223737716674805,18.328859764854723,18.133632080963093,18.26878981844041,53806100,MSFT
2010-07-12,18.64422607421875,18.689278172921902,18.33636744074979,18.343876362563712,49854200,MSFT
2010-07-13,18.869489669799805,18.997138487572222,18.69678874933728,18.876998592278245,61928700,MSFT
2010-07-14,19.102258682250977,19.22990747805277,18.86197893301944,19.14731077718682,72808100,MSFT
2010-07-15,19.15481948852539,19.214889425175187,18.756855263107813,19.14731056742164,56934700,MSFT
2010-07-16,18.68927574157715,19.25243191473529,18.68176682074008,19.15481880821384,65064800,MSFT
2010-07-19,18.94457054138184,18.99713154734827,18.70429083857528,18.741834005071304,38181800,MSFT
2010-07-20,19.132301330566406,19.132301330566406,18.5466195428472,18.66675947018349,45530700,MSFT
2010-07-21,18.861980438232425,19.25994326758756,18.756856965419413,19.22240009084173,73297300,MSFT
2010-07-22,19.4026107788086,19.51524174622835,19.1247863891381,19.154822077612945,73016400,MSFT
2010-07-23,19.38008117675781,19.537765653817434,18.95959162489923,19.40260793981783,108520100,MSFT
2010-07-26,19.59783744812012,19.672925233259964,19.37257409270057,19.41762762309272,67249900,MSFT
2010-07-27,19.642894744873047,19.702964702446515,19.492719134849004,19.627876897434493,60672100,MSFT
2010-07-28,19.48521041870117,19.66542028009572,19.39510477191357,19.575314633308107,69704800,MSFT
2010-07-29,19.54527473449707,19.830606574686843,19.222398288900585,19.62036108095,69446200,MSFT
2010-07-30,19.38008117675781,19.40260793981783,19.03467940291904,19.335029082818025,83534800,MSFT
2010-08-02,19.77053451538086,19.80807768457617,19.335027164686768,19.51523695474845,55044600,MSFT
2010-08-03,19.642894744873047,19.78556143117781,19.500228058568283,19.67293043975016,56877700,MSFT
2010-08-04,19.32001304626465,19.702959460990414,19.102260045056106,19.63538059767526,78531900,MSFT
2010-08-05,19.049699783325195,19.20738284921579,18.92955846317657,19.139803983211124,64922100,MSFT
2010-08-06,19.184860229492188,19.192369153135623,18.78689730165525,18.90703721558875,55982100,MSFT
2010-08-09,19.22990798950196,19.320012181770103,19.049698172785337,19.18485446118756,57096500,MSFT
2010-08-10,18.824438095092773,19.02717471115537,18.681771428362,19.019665788466323,87257700,MSFT
2010-08-11,18.6667537689209,18.696788025491355,18.44149039983036,18.531596033902662,76746900,MSFT
2010-08-12,18.388925552368164,18.531592179903875,18.291312448589103,18.33636454016558,70240500,MSFT
2010-08-13,18.32135009765625,18.524086695629755,18.201210209712045,18.283806919741348,45263500,MSFT
2010-08-16,18.39644241333008,18.479039143687785,18.24626680034895,18.29132034355176,40909700,MSFT
2010-08-17,18.653095245361328,18.84181535803307,18.570059374863494,18.653095245361328,52912600,MSFT
2010-08-18,18.736143112182617,18.834278432363607,18.42664206820444,18.63046025028402,46818900,MSFT
2010-08-19,18.44927406311035,18.67573756647817,18.27565050805386,18.58515274105898,54064600,MSFT
2010-08-20,18.290752410888672,18.41908214114329,18.26810691955089,18.35114278748966,49560100,MSFT
2010-08-23,18.328500747680664,18.60025677365073,18.29830483378376,18.44928152362745,51643000,MSFT
2010-08-24,18.147329330444336,18.38134190059714,18.11713341696893,18.1850727824682,66522500,MSFT
2010-08-25,18.1926212310791,18.283206089226745,18.018999053112484,18.11713288940916,47404800,MSFT
2010-08-26,17.98125648498535,18.26056295329573,17.958610987433527,18.18507460187504,49105300,MSFT
2010-08-27,18.06429100036621,18.13223036207501,17.74724112566525,18.02654611062781,60939400,MSFT
2010-08-30,17.845373153686523,17.981251863355432,17.815178684771308,17.920861485704826,45453100,MSFT
2010-08-31,17.717042922973633,17.913312004773793,17.6038111480405,17.81517818378378,66074600,MSFT
2010-09-01,18.04164123535156,18.07938611916688,17.7698852709818,17.868019089261416,65235900,MSFT
2010-09-02,18.07184219360352,18.07939117247657,17.898218559164317,18.026548320365205,48837100,MSFT
2010-09-03,18.336048126220703,18.45682889162862,18.26810876570121,18.298303237143045,64189100,MSFT
2010-09-07,18.08692741394043,18.34358677602576,18.056732957129004,18.192611612329426,51928700,MSFT
2010-09-08,18.06429100036621,18.268109085492608,17.92086329900093,18.16997381199309,65512400,MSFT
2010-09-09,18.124685287475582,18.2756605594824,18.109587328328715,18.260564040156154,46028900,MSFT
2010-09-10,18.00389862060547,18.139777328958893,17.958606197761046,18.10203244340508,58284300,MSFT
2010-09-13,18.955053329467773,19.09093207502705,18.185074731178872,18.26811206231412,114680400,MSFT
2010-09-14,18.89465713500977,19.13621863525524,18.78897289878729,18.90220611186995,87160400,MSFT
2010-09-15,18.96260070800781,19.03808761377283,18.81162401683691,18.947502750926635,56201900,MSFT
2010-09-16,19.12112617492676,19.151322091042616,18.90975908157733,18.9173080606063,44548300,MSFT
2010-09-17,19.038084030151367,19.27209800139884,18.93240123011713,19.17396273866405,70341600,MSFT
2010-09-20,19.19661331176757,19.26455267891254,18.95505175739458,19.08338151313279,49838700,MSFT
2010-09-21,18.98525047302246,19.18906861998964,18.932409051176325,19.18906861998964,52675700,MSFT
2010-09-22,18.577611923217773,18.84936795862547,18.38889177426943,18.78897756855482,94299400,MSFT
2010-09-23,18.44173049926757,18.562511261815214,18.38888909563052,18.5021208805414,46201800,MSFT
2010-09-24,18.705944061279297,18.72104058085171,18.554967346989905,18.60025978534846,51948800,MSFT
2010-09-27,18.668195724487305,18.8644648409864,18.56251290784179,18.75878202434088,43603300,MSFT
2010-09-28,18.630455017089844,18.79652824482728,18.381344455573384,18.721039890466407,56041200,MSFT
2010-09-29,18.49458122253418,18.615362045944643,18.4190928479474,18.59271510162231,44318900,MSFT
2010-09-30,18.487030029296875,18.743689608292488,18.388896161949525,18.57761635592743,61262700,MSFT
2010-10-01,18.40398597717285,18.73613380069601,18.34359559469776,18.698390351581683,62672300,MSFT
2010-10-04,18.0491943359375,18.109584724019708,17.95106049523657,18.08693778855622,98143400,MSFT
2010-10-05,18.38134002685547,18.45682836302852,18.0491922115862,18.162423995935647,78152900,MSFT
2010-10-06,18.44173049926757,18.524767813451675,18.21526548962557,18.35869318508348,50489700,MSFT
2010-10-07,18.517221450805664,18.68329466280636,18.32850130269651,18.5851608193106,50096100,MSFT
2010-10-08,18.54741477966309,18.607805165733385,18.396439534397523,18.58515967084476,41327800,MSFT
2010-10-11,18.562515258789062,18.675747068081577,18.49457588524944,18.675747068081577,27587800,MSFT
2010-10-12,18.743688583374023,18.81917694480159,18.44173657748449,18.60780982076855,50141500,MSFT
2010-10-13,19.12867546081543,19.27965216417561,18.78897859816529,18.887113887295577,75336500,MSFT
2010-10-14,19.045637130737305,19.128674457210828,18.872014938856736,19.090931003261304,51949100,MSFT
2010-10-15,19.279645919799805,19.28719345668479,19.045631961402925,19.14376721874873,68954800,MSFT
2010-10-18,19.491010665893555,19.589145918998128,19.211705738977507,19.31738852864088,48330500,MSFT
2010-10-19,18.94750022888184,19.15131830288681,18.83426844548582,19.07582996734939,66150900,MSFT
2010-10-20,19.10603141784668,19.17397080066923,18.94750715114124,19.068287956198937,56283600,MSFT
2010-10-21,19.18906021118164,19.279646494522744,18.90975382404836,19.173962257321435,50032400,MSFT
2010-10-22,19.158864974975582,19.27964717027049,19.075829105474323,19.264549215881107,25837900,MSFT
2010-10-25,19.01544189453125,19.13622267012057,19.00034393762748,19.053185346970256,50912400,MSFT
2010-10-26,19.551403045654297,19.604244445914468,18.91730336289187,18.96259722581788,69304200,MSFT
2010-10-27,19.66463661193848,19.70993047898422,19.34003920369914,19.468368947354804,64805500,MSFT
2010-10-28,19.838253021240234,19.91373989260704,19.566495676896466,19.785410195535786,80730300,MSFT
2010-10-29,20.132667541503903,20.53275481523764,19.9892398109472,20.495009917817125,114193200,MSFT
2010-11-01,20.34403419494629,20.54785087719971,20.155314031504563,20.29119133973332,61912100,MSFT
2010-11-02,20.676172256469727,20.69881918522904,20.39686733420491,20.42706179939732,54402100,MSFT
2010-11-03,20.40442276000977,20.75166713849159,20.35157990953516,20.729020202573903,110255300,MSFT
2010-11-04,20.487451553344727,20.706367538639785,20.389317744646224,20.691269586587715,93599300,MSFT
2010-11-05,20.268543243408203,20.52520274797376,20.02698169553954,20.51010479127687,110953700,MSFT
2010-11-08,20.23834609985352,21.79340098942181,20.06472392785385,20.140212266929453,71670800,MSFT
2010-11-09,20.34403419494629,20.464814984363347,20.16286157100012,20.238349924340927,58538600,MSFT
2010-11-10,20.33648681640625,20.4421696555098,20.23835151739236,20.389328235958025,52277300,MSFT
2010-11-11,20.14021682739257,20.170411305967736,19.8382648425378,20.14021682739257,62073100,MSFT
2010-11-12,19.83071517944336,20.01943534345065,19.702385410325576,19.98169044675684,64962200,MSFT
2010-11-15,19.777870178222656,20.004333758045988,19.75522324431219,19.876004012194013,51794600,MSFT
2010-11-16,19.603178024291992,19.77786843325573,19.481655143331924,19.77786843325573,65339200,MSFT
2010-11-17,19.42089462280273,19.67913111924207,19.405703899796404,19.671535757738905,58299700,MSFT
2010-11-18,19.625961303710938,19.80824559910761,19.45127236837247,19.527223071620984,59514000,MSFT
2010-11-19,19.51202964782715,19.618361768680032,19.443672870517013,19.595575693354487,52423200,MSFT
2010-11-22,19.542421340942383,19.55001670393467,19.32216160883548,19.48165988567144,53350500,MSFT
2010-11-23,19.0791130065918,19.44368168507432,19.056326920936456,19.420895599418984,69742500,MSFT
2010-11-24,19.26898765563965,19.33734299734948,19.10948799520532,19.13986943478015,56825900,MSFT
2010-11-26,19.177852630615234,19.299375541292083,19.11709117527681,19.147471178612346,21356500,MSFT
2010-11-29,19.22342109680176,19.3069686313064,18.93480458008957,19.132279648857786,56603600,MSFT
2010-11-30,19.18544578552246,19.34494404417857,18.98797071623357,19.025946078199155,75282100,MSFT
2010-12-01,19.777868270874023,19.93736650757446,19.413298182320027,19.42089354340105,74123500,MSFT
2010-12-02,20.423458099365234,20.491814900668206,19.899391220931783,19.92977121669588,91759200,MSFT
2010-12-03,20.522199630737305,20.552579631365287,20.339915280967684,20.362699919271865,52622000,MSFT
2010-12-06,20.3854923248291,20.491824532986104,20.324730856072573,20.45384915826365,36264200,MSFT
2010-12-07,20.40826416015625,20.60573770914473,20.393073441413545,20.56776236095464,57860500,MSFT
2010-12-08,20.681697845458984,20.689293207765136,20.35510450963073,20.377890596549182,41666800,MSFT
2010-12-09,20.567768096923828,20.76524314965112,20.514602015163995,20.71967242938084,47148300,MSFT
2010-12-10,20.765247344970703,20.810818074447887,20.59055834141869,20.651319796944065,37625800,MSFT
2010-12-13,20.69688415527344,20.848788471659645,20.63612271845234,20.712074876645445,47943900,MSFT
2010-12-14,20.977907180786133,21.07664397460505,20.70447998456918,20.74245534019177,64070500,MSFT
2010-12-15,21.152597427368164,21.25892958854404,20.90955165972785,20.90955165972785,69634200,MSFT
2010-12-16,21.258930206298828,21.258930206298828,21.00828907005309,21.08424123681452,57680200,MSFT
2010-12-17,21.190576553344727,21.334885546791817,21.07664901058852,21.205767278690168,87456500,MSFT
2010-12-20,21.12221336364746,21.25892695316409,21.023476576033712,21.22854696030865,52811000,MSFT
2010-12-21,21.31968688964844,21.37285295991022,21.08423652906049,21.152593319016148,38153000,MSFT
2010-12-22,21.41084098815918,21.570339282594148,21.25134124505669,21.274127336547764,42252300,MSFT
2010-12-23,21.4943790435791,21.509569765551085,21.236142564723355,21.243737925709347,24902500,MSFT
2010-12-27,21.31968688964844,21.41842511899184,21.17537794989019,21.357663688883115,21652800,MSFT
2010-12-28,21.27412414550781,21.39564705123052,21.2361473320524,21.24374269474348,23042200,MSFT
2010-12-29,21.243736267089844,21.357665224317635,21.17537947221992,21.22095163457778,19502500,MSFT
2010-12-30,21.152597427368164,21.26652494986618,21.09943134678023,21.205763507956103,20786100,MSFT
2010-12-31,21.19816970825196,21.205765070133623,20.98550392156658,21.11462217622071,24752000,MSFT
2011-01-03,21.251344680786133,21.403249084616824,21.205773939104027,21.304510787526542,53443800,MSFT
2011-01-04,21.334875106811523,21.39563652979308,21.15259083786688,21.22094761980445,54405600,MSFT
2011-01-05,21.26652717590332,21.27412253802049,21.09183819320996,21.1905750033988,58998700,MSFT
2011-01-06,21.889333724975582,21.912119812724224,21.16019630102666,21.296909930183904,88026300,MSFT
2011-01-07,21.722240447998047,21.828572628555875,21.45640854793617,21.75262045015716,73762000,MSFT
2011-01-10,21.433618545532227,21.570332151949337,21.29690638778216,21.463999990810272,57573600,MSFT
2011-01-11,21.35007095336914,21.45640310696297,21.30449878868584,21.41842775172716,50298900,MSFT
2011-01-12,21.684255599975582,21.71463703954501,21.319687017143096,21.35766381660488,52631100,MSFT
2011-01-13,21.41084098815918,21.56274391876379,21.274127336547764,21.51717318444916,67077600,MSFT
2011-01-14,21.4943790435791,21.555140482800045,21.198167208460383,21.32728544788825,62688400,MSFT
2011-01-18,21.76780891418457,21.828570360857785,21.372858786475124,21.388049510310218,53322700,MSFT
2011-01-19,21.623497009277344,21.78299669063009,21.471594137481404,21.6159016483875,50005900,MSFT
2011-01-20,21.53235244750977,21.684255297235826,21.36525742954432,21.646279946971,58613600,MSFT
2011-01-21,21.28171730041504,21.593119895107723,21.28171730041504,21.570333809398324,58080300,MSFT
2011-01-24,21.555139541625977,21.69185313607044,21.258927719440923,21.28171380140397,52047800,MSFT
2011-01-25,21.60830879211425,21.60830879211425,21.35766766516907,21.372856939024057,42436600,MSFT
2011-01-26,21.85894203186035,22.01844021478992,21.64627633928776,21.65387169780819,74628800,MSFT
2011-01-27,21.927305221557617,22.3754199159626,21.63868730805353,21.836162341328187,146938600,MSFT
2011-01-28,21.0766544342041,21.9728871788688,20.84879929005816,21.95010108498713,141249400,MSFT
2011-01-31,21.061452865600582,21.19057110047686,20.826002478002767,21.09183430847356,65029000,MSFT
2011-02-01,21.258930206298828,21.3120962884317,20.970313711005925,21.114621234318832,62810700,MSFT
2011-02-02,21.2209529876709,21.35007122525063,21.175380822407256,21.213357626793623,45824000,MSFT
2011-02-03,21.000696182250977,21.243741985583025,20.917150092772623,21.243741985583025,60340100,MSFT
2011-02-04,21.09183120727539,21.144997275818987,20.894356203637223,21.03866513873179,40412200,MSFT
2011-02-07,21.41842460632324,21.52475674430166,21.107022103386395,21.1146160143848,68980900,MSFT
2011-02-08,21.47920036315918,21.52477110288224,21.30450987166336,21.342486695322314,34904200,MSFT
2011-02-09,21.243736267089844,21.46399737248558,21.198165553398848,21.410831298401607,52905100,MSFT
2011-02-10,20.886764526367188,21.220953164415818,20.727266292616896,21.213357803475283,76672400,MSFT
2011-02-11,20.69688415527344,21.122214213021127,20.56017056025924,21.08423885825804,83939700,MSFT
2011-02-14,20.681697845458984,20.712079294683583,20.469033495555745,20.66650712084669,56766200,MSFT
2011-02-15,20.597654342651367,20.88033793507812,20.59001554524999,20.658776379698946,44116500,MSFT
2011-02-16,20.643505096435547,20.681704929432986,20.32262154467432,20.66642441334192,70817900,MSFT
2011-02-17,20.788650512695312,20.91089309531404,20.559448766897173,20.60528882461097,57207300,MSFT
2011-02-18,20.674057006835938,20.788657920572152,20.62057667757435,20.727537336097527,68667800,MSFT
2011-02-22,20.314979553222656,20.704623936916462,20.261499208697444,20.46014152924116,60889000,MSFT
2011-02-23,20.314979553222656,20.521262131159983,20.192738349385003,20.26913946609105,60234100,MSFT
2011-02-24,20.45248985290528,20.674051364698503,20.246207390138643,20.35316801947129,64494200,MSFT
2011-02-25,20.284408569335938,20.590012886188784,20.24620875834402,20.55945187161175,53006300,MSFT
